student_id,assignment1_grade,assignment1_submission,assignment2_grade,assignment2_submission,assignment3_grade,assignment3_submission,assignment4_grade,assignment4_submission,assignment5_grade,assignment5_submission,assignment6_grade,assignment6_submission
ECFE7BB7-F618-A5B9-7A57-3BD2BCC0D880,45.83877955562986,2016-03-20 19:34:12.195000000,41.254901600066866,2016-03-29 02:41:42.147000000,41.254901600066866,2016-06-17 16:02:57.008000000,33.003921280053504,2016-04-03 23:02:17.434000000,33.003921280053504,2016-05-09 03:13:56.962000000,29.703529152048148,2016-05-11 14:25:24.859000000
B017B4A6-1F41-9D46-A040-21B0D270D4BE,76.67046936626028,2015-10-05 02:11:05.947000000,68.57342242963425,2015-10-11 23:08:01.288000000,69.27342242963425,2015-10-14 06:03:04.482000000,54.6987379437074,2015-10-19 00:34:45.875000000,49.22886414933665,2015-10-24 11:25:20.846000000,49.22886414933665,2015-10-26 15:56:55.374000000
F2A4439C-F8D6-D47D-D884-C62E40366413,92.2951509983143,2016-03-05 02:21:17.521000000,83.06563589848288,2016-03-09 02:07:55.871000000,83.06563589848288,2016-04-13 20:43:06.996000000,83.06563589848288,2016-03-18 04:14:28.036000000,74.7590723086346,2016-03-23 04:05:14.341000000,74.7590723086346,2016-03-28 14:06:55.136000000
8DC055F5-4B63-6CD1-9BAD-A2D927E01CDA,79.12963211927188,2016-06-24 13:25:33.546000000,71.21666890734468,2016-06-30 14:18:26.835000000,56.97333512587575,2016-07-06 16:50:03.385000000,45.578668100700604,2016-07-07 13:51:18.904000000,45.578668100700604,2016-07-12 13:52:46.565000000,41.020801290630544,2016-07-15 11:17:40.459000000
35A9117B-9278-8C97-7180-DC1319117AB8,83.55284730327824,2016-02-22 07:26:55.768000000,75.19756257295042,2016-02-29 07:57:19.661000000,67.67780631565536,2016-03-03 08:03:54.513000000,67.67780631565536,2016-03-07 07:54:21.789000000,67.67780631565536,2016-03-14 08:21:24.435000000,67.67780631565536,2016-03-16 23:01:44.163000000
24827B50-2FC2-E4B0-E2A0-1989E17749B3,14.95960282260914,2015-11-17 01:16:07.800000000,14.45960282260914,2015-11-22 15:00:14.342000000,12.307682258087313,2015-11-28 13:12:23.939000000,9.12614580646985,2015-11-29 17:06:51.153000000,8.213531225822866,2015-12-06 21:21:09.208000000,7.392178103240579,2015-12-10 01:16:09.387000000
70A7A4AB-49ED-C587-D6E2-1518863B3411,42.29918922633136,2016-02-08 01:14:24.186000000,38.069270303698225,2016-02-13 23:18:15.012000000,38.069270303698225,2016-02-17 20:10:25.983000000,38.069270303698225,2016-02-20 18:33:32.324000000,30.45541624295857,2016-02-28 01:04:20.185000000,30.45541624295857,2016-02-29 04:39:30.208000000
D6EFCCCA-82CA-C4BE-1C3E-D0477DE28B24,53.55522660466853,2015-09-17 13:06:39.955000000,53.05522660466853,2015-09-20 09:57:00.973000000,48.46970394420166,2015-09-21 13:17:53.140000000,47.56970394420166,2015-09-22 10:12:42.156000000,42.8127335497815,2015-09-27 10:58:56.037000000,42.8127335497815,2015-09-30 18:24:47.681000000
15A04776-A6C6-72DC-B55F-A6A82B95E0B2,60.638096576701365,2016-03-04 21:39:56.656000000,48.5104772613611,2016-03-07 03:17:54.892000000,38.80838180908889,2016-03-16 01:32:31.762000000,31.04670544727111,2016-03-15 00:54:07.620000000,31.04670544727111,2016-03-16 22:51:45.477000000,31.04670544727111,2016-03-25 15:24:15.703000000
C040D322-E970-4E8F-22A6-2FFAF2D74061,36.383574610012175,2015-11-12 14:05:47.682000000,32.315217149010955,2015-11-29 12:17:05.380000000,33.01521714901096,2015-12-24 08:32:51.206000000,25.69217371920877,2015-12-15 12:46:09.484000000,20.55373897536701,2015-12-27 06:11:42.755000000,16.442991180293614,2016-01-04 07:07:44.849000000
D5E03B6F-E4AB-AD56-FCB5-12ACA02D3622,82.4783828956828,2016-03-03 03:13:32.174000000,65.98270631654624,2016-03-08 01:17:52.026000000,59.384435684891606,2016-03-11 03:01:36.393000000,47.507548547913295,2016-03-20 13:15:16.322000000,42.75679369312197,2016-03-26 16:30:52.565000000,34.205434954497576,2016-03-27 17:37:01.806000000
E03DE248-3570-3C31-77F7-5138764837A6,73.19858376414263,2016-03-10 18:23:55.216000000,73.19858376414263,2016-03-18 14:58:20.992000000,73.19858376414263,2016-03-27 20:07:40.021000000,58.558867011314106,2016-03-18 15:08:19.787000000,58.558867011314106,2016-03-21 13:56:15.185000000,58.558867011314106,2016-04-09 05:38:41.458000000
A1331E62-50B5-94FC-E0CE-3092CB3D30D9,88.90111381825089,2015-09-16 22:33:02.686000000,70.76089105460072,2015-09-23 23:30:17.970000000,64.40480194914065,2015-09-30 03:54:05.524000000,50.80384155931254,2015-10-02 00:38:00.096000000,50.80384155931254,2015-10-08 18:57:57.501000000,45.72345740338128,2015-10-10 20:42:09.120000000
4D914022-B7D7-52C4-A1BB-479166DB7347,99.88699540279188,2016-01-11 01:21:31.296000000,89.8982958625127,2016-01-16 21:06:28.749000000,89.8982958625127,2016-01-20 16:54:15.526000000,71.91863669001016,2016-01-24 20:38:16.485000000,57.53490935200814,2016-01-31 17:32:24.088000000,51.78141841680732,2016-02-02 02:07:44.833000000
FCB5854D-D84C-E8BA-4AF8-59FCF9CC69CB,88.70005545806654,2015-11-22 08:35:35.912000000,79.40004991225986,2015-11-25 19:20:11.290000000,80.10004991225985,2015-12-02 18:55:26.445000000,79.20004991225986,2015-12-03 19:24:01.221000000,79.20004991225986,2015-12-06 11:34:37.729000000,63.36003992980789,2015-12-10 21:25:51.824000000
A4FB423A-E08E-559F-DCCD-A0A543E812E3,73.25608700738276,2015-11-15 18:13:44.573000000,72.75608700738276,2015-11-15 18:05:14.054000000,73.45608700738278,2016-03-01 00:12:01.739000000,58.04486960590621,2015-12-06 16:52:47.276000000,58.04486960590621,2015-12-07 08:58:32.626000000,46.43589568472497,2016-02-22 21:18:35.884000000
D887D9D7-6993-7618-5333-1DBC732CAA5E,81.47134222605209,2016-01-09 10:52:36.062000000,73.32420800344687,2016-01-16 09:17:15.151000000,73.32420800344687,2016-01-17 14:24:10.464000000,73.32420800344687,2016-01-23 13:39:19.386000000,65.99178720310219,2016-01-26 15:43:52.497000000,59.39260848279197,2016-01-29 18:05:37.371000000
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,75.75642862581195,2015-09-18 20:18:12.171000000,75.25642862581195,2015-09-29 20:18:02.673000000,75.95642862581195,2015-10-10 15:11:56.910000000,60.045142900649566,2015-09-30 23:19:46.018000000,54.04062861058462,2015-10-12 00:42:54.909000000,54.04062861058462,2015-12-10 21:25:50.740000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.43750389870891,2015-12-20 23:25:46.655000000,93.93750389870891,2015-12-21 13:27:26.211000000,94.63750389870891,2015-12-30 23:04:46.997000000,74.99000311896712,2015-12-21 19:42:25.147000000,59.9920024951737,2015-12-21 19:56:36.821000000,59.9920024951737,2016-01-08 09:54:15.064000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,90.8684896647398,2016-01-22 22:44:12.162000000,72.69479173179184,2016-01-31 23:31:59.096000000,58.155833385433475,2016-02-06 18:29:44.963000000,58.155833385433475,2016-02-05 20:35:50.405000000,46.524666708346786,2016-02-15 21:19:23.484000000,37.21973336667743,2016-02-18 08:35:04.772000000
247B105C-2067-A7AA-2CBE-B65278128C96,73.12354825635767,2016-02-08 04:24:49.430000000,65.8111934307219,2016-02-15 03:30:59.415000000,59.230074087649704,2016-02-18 08:34:58.226000000,59.230074087649704,2016-02-21 02:49:34.513000000,53.307066678884716,2016-02-27 17:20:44.317000000,42.64565334310779,2016-02-29 00:51:01.830000000
247B105C-2067-A7AA-2CBE-B65278128C96,67.27272796485008,2015-11-29 11:12:19.546000000,60.11545516836507,2015-12-06 15:35:42.732000000,48.83236413469206,2015-12-10 08:54:52.454000000,47.93236413469206,2015-12-13 23:15:48.104000000,47.93236413469206,2015-12-20 15:03:54.890000000,43.13912772122285,2015-12-21 20:36:33.494000000
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.9324638485621,2016-01-06 00:03:25.671000000,74.63921746370589,2016-02-11 10:06:06.527000000,74.63921746370589,2016-02-16 15:43:28.317000000,59.711373970964715,2016-02-13 01:03:52.380000000,59.711373970964715,2016-04-06 09:49:34.538000000,59.711373970964715,2016-04-08 00:40:06.590000000
247B105C-2067-A7AA-2CBE-B65278128C96,46.280479713720894,2016-01-07 22:03:01.757000000,46.280479713720894,2016-01-09 22:51:18.764000000,37.02438377097672,2016-01-20 22:24:21.347000000,37.02438377097672,2016-01-14 22:50:22.129000000,37.02438377097672,2016-01-20 23:06:37.808000000,29.619507016781373,2016-01-28 01:03:39.584000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,94.94372740635237,2016-01-04 16:05:19.199000000,94.94372740635237,2016-01-05 20:46:09.210000000,75.9549819250819,2016-01-20 08:52:24.584000000,68.35948373257372,2016-01-20 17:59:04.646000000,61.52353535931635,2016-01-22 15:16:41.486000000,49.21882828745308,2016-01-30 18:37:02.429000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,84.56974738949567,2015-10-04 04:48:45.093000000,67.29579791159652,2015-10-07 18:18:34.315000000,54.57663832927723,2015-10-12 20:42:45.112000000,53.67663832927723,2015-10-09 23:26:44.826000000,42.94131066342179,2015-10-10 19:48:17.128000000,38.647179597079614,2015-10-27 06:00:25.184000000
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,70.21125686671043,2016-08-05 12:13:24.333000000,63.19013118003939,2016-08-08 13:55:01.837000000,56.871118062035464,2016-08-10 13:11:18.342000000,45.496894449628364,2016-08-15 06:20:36.336000000,36.397515559702704,2016-08-17 09:44:31.612000000,36.397515559702704,2016-08-26 14:40:12.755000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,46.21696765014399,2015-10-12 18:17:58.284000000,41.165270885129615,2015-10-19 12:59:31.481000000,41.86527088512961,2015-10-20 20:00:26.665000000,36.868743796616656,2015-10-21 11:26:24.383000000,36.868743796616656,2015-10-23 12:10:59.128000000,33.18186941695499,2015-10-26 19:33:49.509000000
1F51E050-78F7-F270-1B90-ED1BC0376763,73.35534571427326,2016-04-30 02:46:23.038000000,66.01981114284594,2016-05-08 03:55:16.492000000,66.01981114284594,2016-05-12 07:47:16.299000000,59.41783002856136,2016-05-12 00:32:37.336000000,59.41783002856136,2016-05-20 00:09:09.693000000,59.41783002856136,2016-05-24 01:59:13.026000000
247B105C-2067-A7AA-2CBE-B65278128C96,90.6467652423464,2016-06-26 07:54:41.754000000,81.58208871811175,2016-07-03 14:04:30.332000000,81.58208871811175,2016-07-09 13:21:29.058000000,65.2656709744894,2016-07-10 13:57:12.930000000,52.212536779591524,2016-07-17 14:32:56.747000000,41.77002942367322,2016-07-21 07:47:46.977000000
25197F10-E9E9-4C50-63F8-6C896975AAE2,82.3844294533793,2016-06-01 04:29:50.258000000,74.14598650804137,2016-06-07 03:57:37.947000000,74.14598650804137,2016-06-19 13:59:35.444000000,59.31678920643311,2016-06-13 02:26:48.017000000,53.385110285789786,2016-06-19 18:45:05.530000000,48.046599257210815,2016-06-23 11:54:03.482000000
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,92.31307228214615,2015-10-04 08:05:05.734000000,91.81307228214615,2015-10-10 09:34:59.165000000,92.51307228214615,2015-10-13 14:10:16.018000000,73.29045782571693,2015-10-31 04:56:08.068000000,58.63236626057355,2015-11-18 09:19:03.352000000,52.76912963451621,2015-12-04 09:24:50.831000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,54.64850873284837,2015-10-17 15:57:34.382000000,48.75365785956354,2015-10-24 11:02:00.238000000,49.45365785956354,2015-10-26 20:51:07.415000000,48.55365785956354,2015-10-31 10:19:25.895000000,38.842926287650826,2015-11-07 14:48:03.969000000,38.842926287650826,2015-11-10 21:57:05.987000000
2B806EF6-A590-1C00-F0C5-1469E3B2152E,56.94706961213495,2016-01-22 19:00:32.457000000,51.25236265092146,2016-01-28 01:49:01.106000000,51.25236265092146,2016-02-01 20:13:59.975000000,41.00189012073717,2016-02-07 22:59:55.515000000,32.80151209658973,2016-02-10 23:55:44.668000000,32.80151209658973,2016-02-16 06:35:55.945000000
1F51E050-78F7-F270-1B90-ED1BC0376763,84.39780614327103,2015-12-14 07:48:07.185000000,83.89780614327103,2015-12-19 08:40:55.205000000,67.85824491461683,2015-12-24 04:01:36.978000000,60.26242042315515,2015-12-25 13:23:07.047000000,54.23617838083963,2016-01-02 09:53:13.686000000,48.81256054275567,2016-01-06 07:02:46.214000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,74.83175006774677,2015-10-21 20:43:13.791000000,59.50540005419741,2015-10-22 20:38:56.557000000,54.274860048777676,2015-10-28 00:04:16.885000000,42.69988803902214,2015-11-02 01:09:08.848000000,38.429899235119926,2015-11-10 20:29:15.228000000,34.586909311607926,2015-11-12 08:58:38.999000000
25197F10-E9E9-4C50-63F8-6C896975AAE2,74.35868753477939,2015-11-02 03:12:44.175000000,73.85868753477939,2015-11-08 22:07:48.196000000,59.82695002782352,2015-11-12 06:27:48.761000000,47.141560022258815,2015-11-15 18:15:38.078000000,37.713248017807054,2015-11-23 02:13:40.450000000,33.941923216026346,2015-11-25 10:16:00.835000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,77.8201148107528,2016-05-29 02:00:08.219000000,62.25609184860224,2016-06-11 03:20:28.731000000,49.804873478881795,2016-06-18 04:26:05.290000000,39.84389878310544,2016-06-17 00:19:48.646000000,35.859508904794886,2016-06-18 06:27:13.770000000,32.273558014315405,2016-06-20 04:59:57.889000000
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,68.72330804515306,2015-10-30 19:31:08.332000000,61.42097724063776,2015-11-06 19:42:51.117000000,55.99887951657397,2015-11-15 01:58:36.636000000,55.09887951657397,2015-11-12 19:49:56.650000000,44.07910361325919,2015-11-20 02:56:15.080000000,44.07910361325919,2015-11-28 01:46:18.249000000
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,42.29711701667321,2016-01-24 09:14:15.737000000,42.29711701667321,2016-01-30 08:08:16.393000000,38.06740531500589,2016-02-01 18:10:00.357000000,30.453924252004715,2016-02-03 15:21:00.787000000,27.40853182680425,2016-02-11 11:01:31.883000000,21.9268254614434,2016-02-15 12:07:12.016000000
2B806EF6-A590-1C00-F0C5-1469E3B2152E,75.41206802390037,2015-12-26 17:56:11.158000000,74.91206802390037,2015-12-29 15:52:57.582000000,60.66965441912029,2016-01-06 11:02:58.924000000,53.79268897720827,2016-01-10 14:56:21.240000000,53.79268897720827,2016-01-16 14:08:48.748000000,53.79268897720827,2016-01-18 19:26:41.489000000
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,72.07536719740189,2016-05-15 02:21:55.044000000,64.8678304776617,2016-05-20 20:56:33.041000000,51.894264382129364,2016-05-30 12:41:23.943000000,41.515411505703504,2016-05-31 00:48:49.801000000,33.2123292045628,2016-06-09 16:36:38.660000000,33.2123292045628,2016-06-16 18:32:51.576000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,64.13816612522203,2015-11-15 04:49:30.054000000,57.294349512699824,2015-11-15 10:38:58.090000000,57.99434951269982,2015-11-22 13:29:40.199000000,51.38491456142985,2015-11-17 12:28:43.184000000,46.24642310528686,2015-11-21 22:50:32.531000000,36.997138484229495,2015-12-05 10:24:58.732000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,39.502537142516154,2015-10-26 20:31:49.625000000,31.24202971401293,2015-11-02 20:49:30.588000000,31.94202971401293,2015-11-10 04:27:57.321000000,24.833623771210327,2015-11-13 20:31:43.630000000,22.3502613940893,2015-11-22 18:56:31.749000000,20.11523525468037,2015-11-24 13:47:25.629000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,59.925966678556655,2015-12-14 00:24:58.552000000,53.50337001070099,2015-12-20 21:11:25.270000000,48.87303300963089,2015-12-24 08:32:51.575000000,43.175729708667795,2015-12-27 17:53:18.482000000,34.54058376693424,2016-01-03 15:18:40.075000000,34.54058376693424,2016-01-06 11:37:31.204000000
1F51E050-78F7-F270-1B90-ED1BC0376763,57.64474667656196,2015-10-01 18:05:18.574000000,45.75579734124958,2015-09-26 19:55:24.263000000,46.45579734124957,2015-10-12 07:16:18.640000000,41.00021760712462,2015-10-01 19:32:42.452000000,36.90019584641216,2015-10-02 22:19:12.825000000,36.90019584641216,2015-10-16 20:28:39.215000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,83.16876541248189,2016-01-11 05:21:36.712000000,66.53501232998552,2016-01-15 05:10:57.005000000,66.53501232998552,2016-01-19 20:54:55.112000000,53.22800986398842,2016-01-20 07:37:04.064000000,42.58240789119074,2016-01-29 07:57:57.388000000,42.58240789119074,2016-02-02 05:04:11.243000000
EFDA9F93-D0C3-864F-B0F6-2E9AA3E05E31,57.36277663658828,2016-01-10 10:52:57.450000000,57.36277663658828,2016-01-16 03:33:05.322000000,45.89022130927062,2016-01-22 16:53:51.770000000,41.30119917834357,2016-01-21 14:14:36.907000000,41.30119917834357,2016-01-21 14:52:23.819000000,37.1710792605092,2016-02-02 10:02:35.633000000
25197F10-E9E9-4C50-63F8-6C896975AAE2,95.56875643613785,2015-10-16 09:58:24.931000000,95.06875643613785,2015-10-22 18:25:03.503000000,95.76875643613785,2015-11-01 17:10:05.594000000,85.38188079252404,2015-10-26 19:40:26.723000000,85.38188079252404,2015-10-30 09:00:05.644000000,85.38188079252404,2015-11-07 12:24:30.521000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,89.70859319343097,2015-09-19 19:21:08.042000000,71.4068745547448,2015-09-25 19:43:54.729000000,64.9861870992703,2015-09-30 07:56:39.411000000,51.268949679416245,2015-10-03 23:33:31.653000000,41.015159743533,2015-10-10 23:46:55.214000000,36.9136437691797,2015-10-12 16:43:00.200000000
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,49.3925239429795,2015-10-30 03:30:49.123000000,44.023271548681535,2015-11-09 05:25:11.669000000,40.3409443938134,2015-11-12 08:58:32.658000000,39.4409443938134,2015-11-15 20:33:27.525000000,31.552755515050716,2015-11-23 19:31:40.470000000,31.552755515050716,2015-11-26 20:44:33.907000000
1F51E050-78F7-F270-1B90-ED1BC0376763,61.8079177964048,2015-09-18 15:20:51.137000000,49.08633423712384,2015-09-24 19:00:49.261000000,44.897700813411454,2015-09-28 21:18:46.948000000,43.997700813411456,2015-10-02 21:29:28.537000000,35.198160650729164,2015-10-10 20:44:43.169000000,31.67834458565625,2015-10-12 19:13:04.317000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,88.83324482518661,2015-09-21 03:32:25.481000000,79.51992034266794,2015-09-30 02:29:53.883000000,72.28792830840115,2015-10-11 01:38:47.541000000,57.11034264672094,2015-10-05 11:43:01.755000000,45.68827411737675,2015-10-07 21:23:09.067000000,45.68827411737675,2015-10-08 22:20:12.451000000
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,69.25666562830503,2015-09-16 04:04:18.023000000,61.90099906547452,2015-09-27 05:21:00.868000000,62.60099906547451,2015-10-13 13:41:33.671000000,55.530899158927056,2015-10-03 03:26:21.834000000,49.977809243034365,2015-10-07 08:01:46.043000000,49.977809243034365,2015-10-08 08:22:17.262000000
DDE0526B-7DA4-80E8-C2A6-D097F3826029,70.09848468703078,2016-01-21 19:44:31.865000000,70.09848468703078,2016-01-22 23:07:12.420000000,56.07878774962462,2016-01-30 22:04:32.542000000,44.86303019969971,2016-02-07 20:46:24.067000000,35.89042415975976,2016-02-09 17:40:51.045000000,35.89042415975976,2016-02-12 20:19:21.982000000
1F51E050-78F7-F270-1B90-ED1BC0376763,74.87665032885468,2015-10-18 20:38:03.485000000,59.54132026308371,2015-10-25 20:41:58.592000000,60.241320263083715,2015-11-16 13:59:33.974000000,59.341320263083716,2015-10-31 21:32:39.862000000,53.40718823677536,2015-11-07 20:57:39.269000000,53.40718823677536,2015-11-14 10:08:46.476000000
1F51E050-78F7-F270-1B90-ED1BC0376763,65.42164915507729,2016-04-01 10:30:52.807000000,58.87948423956955,2016-04-03 04:51:17.336000000,47.103587391655644,2016-04-14 05:10:30.721000000,37.68286991332453,2016-04-17 06:46:53.680000000,37.68286991332453,2016-04-23 09:35:32.201000000,33.91458292199207,2016-04-25 17:33:36.602000000
247B105C-2067-A7AA-2CBE-B65278128C96,76.27223007028789,2016-01-08 20:45:18.413000000,61.01778405623032,2016-01-15 16:22:52.414000000,61.01778405623032,2016-01-21 01:24:33.923000000,48.814227244984245,2016-01-18 14:24:46.523000000,43.93280452048583,2016-01-27 05:36:43.150000000,35.146243616388674,2016-02-01 07:06:45.940000000
1F51E050-78F7-F270-1B90-ED1BC0376763,89.08607938786932,2016-03-17 21:29:56.541000000,80.17747144908242,2016-03-17 21:35:16.497000000,64.14197715926593,2016-03-28 19:38:31.964000000,51.31358172741274,2016-03-17 21:42:27.112000000,51.31358172741274,2016-03-17 21:49:22.281000000,46.18222355467148,2016-03-31 11:32:53.099000000
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,83.84573062978785,2015-11-01 14:09:20.564000000,66.71658450383029,2015-11-04 16:10:46.371000000,60.764926053447255,2015-11-12 08:58:31.516000000,53.87843344810254,2015-11-13 13:34:09.550000000,48.49059010329229,2015-11-17 21:50:00.230000000,43.64153109296306,2015-11-22 15:32:53.450000000
25197F10-E9E9-4C50-63F8-6C896975AAE2,69.26456241430996,2015-11-11 15:50:39.899000000,55.051649931447976,2015-11-13 11:29:14.520000000,50.26648493830317,2015-11-22 14:00:10.032000000,44.42983644447285,2015-11-23 00:17:00.172000000,44.42983644447285,2015-11-30 19:43:18.491000000,35.54386915557828,2015-12-06 16:24:44.431000000
5AB0D44C-86FF-2DE6-B096-B0F5D029E430,46.21228428349203,2016-01-08 21:03:46.172000000,36.96982742679364,2016-01-16 20:44:40.036000000,33.27284468411427,2016-01-20 18:23:53.306000000,29.945560215702837,2016-01-19 20:38:16.835000000,23.95644817256228,2016-01-22 18:25:46.413000000,23.95644817256228,2016-01-30 07:00:38.834000000
25197F10-E9E9-4C50-63F8-6C896975AAE2,72.25235970989962,2015-09-19 20:06:49.971000000,64.59712373890966,2015-09-21 05:41:48.774000000,58.85741136501869,2015-09-25 04:48:06.152000000,52.16167022851682,2015-10-01 00:02:09.115000000,52.16167022851682,2015-10-08 17:44:31.898000000,52.16167022851682,2015-10-14 00:04:45.112000000
2B806EF6-A590-1C00-F0C5-1469E3B2152E,88.53124090007407,2015-11-01 19:10:07.890000000,70.46499272005926,2015-11-02 19:43:29.298000000,57.11199417604741,2015-11-10 05:28:05.257000000,56.21199417604741,2015-11-14 00:08:21.836000000,56.21199417604741,2015-11-23 03:28:11.515000000,56.21199417604741,2015-11-30 19:35:17.663000000
6D2AB78F-44F4-2E8B-5C5E-B79119BC7EAC,96.72332504529496,2015-11-02 03:30:31.008000000,96.22332504529496,2015-11-24 23:59:58.294000000,77.71866003623597,2016-01-28 02:03:57.782000000,76.81866003623597,2015-11-25 01:34:26.241000000,69.13679403261237,2015-11-25 02:20:43.628000000,55.309435226089896,2015-11-26 08:51:02.341000000
1F51E050-78F7-F270-1B90-ED1BC0376763,96.4245268017942,2015-11-11 16:54:26.330000000,86.3520741216148,2015-11-16 14:01:38.409000000,87.05207412161482,2015-11-22 12:59:38.589000000,86.1520741216148,2015-11-28 17:08:34.241000000,77.53686670945329,2015-12-05 08:05:32.908000000,69.78318003850798,2015-12-06 11:55:03.587000000
DE88902E-C7A7-E37A-CFA7-F2C8F2D219F2,59.05968129872461,2015-10-05 05:35:44.273000000,46.88774503897968,2015-10-12 04:21:23.230000000,47.58774503897968,2015-10-19 06:11:45.756000000,46.687745038979685,2015-10-19 07:41:41.729000000,42.01897053508171,2015-10-26 03:14:48.734000000,42.01897053508171,2016-03-20 02:31:49.624000000
